bbl,exemptions,registered_stabilized_apts,pluto_apts,estimated_gross_income,estimated_expenses
3063400034,421a (15 yr not cap),,3,,
3063470023,421a (15 yr not cap),,3,,
3063470024,421a (15 yr not cap),,3,,
3063470025,421a (15 yr not cap),,3,,
3063470027,421a (15 yr not cap),,3,,
3063470028,421a (15 yr not cap),,3,,
3063470029,421a (15 yr not cap),,3,,
3063630066,421a (15 yr not cap),,5,,
3063640062,421a (15 yr not cap),,3,,
3063640063,421a (15 yr not cap),,3,,
3063660020,421a (15 yr not cap),,3,,
3063660022,421a (15 yr not cap),,3,,
3063660049,421a (15 yr not cap),,3,,
3063660050,421a (15 yr not cap),,3,,
3063660051,421a (15 yr not cap),,3,,
3063790001,421a (15 yr not cap),,3,,
3063790003,421a (15 yr not cap),,3,,
3063810169,421a (15 yr not cap),,3,,
3063810170,421a (15 yr not cap),,3,,
3063820032,421a (15 yr not cap),,3,,
3063820034,421a (15 yr not cap),,3,,
3063950069,421a (15 yr not cap),,3,,
3063950070,421a (15 yr not cap),,3,,
3063950134,421a (15 yr not cap),,3,,
3064000003,421a (15 yr not cap),,3,,
3064000005,421a (15 yr not cap),,3,,
3064000034,421a (15 yr not cap),,3,,
3064000035,421a (15 yr not cap),,3,,
3064000042,421a (15 yr not cap),,2,,
3064050143,421a (15 yr not cap),,3,,
3064080005,421a (15 yr not cap),,3,,
3064080006,421a (15 yr not cap),,3,,
3064130068,421a (15 yr not cap),,3,,
3064130070,421a (15 yr not cap),,3,,
3064140020,421a (15 yr not cap),,3,,
3064140024,421a (15 yr not cap),,3,,
3064140025,421a (15 yr not cap),,3,,
3064140026,421a (15 yr not cap),,3,,
3064140028,421a (15 yr not cap),,3,,
3064290049,421a (15 yr not cap),,3,,
3064290050,421a (15 yr not cap),,3,,
3064300025,421a (15 yr not cap),,3,,
3064300027,421a (15 yr not cap),,3,,
3064300046,421a (15 yr not cap),,3,,
3064300047,421a (15 yr not cap),,3,,
3064300048,421a (15 yr not cap),,3,,
3064460037,421a (15 yr not cap),,3,,
3064460038,421a (15 yr not cap),,3,,
3064460039,421a (15 yr not cap),,3,,
3064460040,421a (15 yr not cap),,3,,
3010530068,421a (25 yr not cap,,9,160044,
3010530069,421a (25 yr not cap,,10,171257,
3011220047,421a (25 yr not cap,8,8,117504,
3011220048,421a (25 yr not cap,8,8,117504,
3011400022,421a (25 yr not cap,,7,119927,
3011160063,421a (25 yr not cap,12,12,216000,69120
3082130050,421a (15 yr not cap),,3,,
3082200021,421a (15 yr not cap),,3,,
3082240012,421a (15 yr not cap),,3,,
3082240013,421a (15 yr not cap),,3,,
3082240014,421a (15 yr not cap),,3,,
3082400037,421a (15 yr not cap),,3,,
3011410076,421a (15 yr not cap),31,31,7210,1160
3011420092,421a (15 yr not cap),16,16,466762,466762
3011430035,421a (25 yr not cap,21,21,15100,4505
3087620040,421a (15 yr not cap),,3,,
3011480005,421a (25 yr not cap,27,27,314366,211356
3011480020,421a (25 yr not cap,32,32,318032,131549
3011480022,421a (25 yr not cap,,9,21798,5512
3087970064,421a (15 yr not cap),,3,,
3088120240,421a (15 yr not cap),,3,,
3011480033,421a (25 yr not cap,,67,100215,29213
4000320022,421a (15 yr not cap),,4,,
4000340029,421a (15 yr not cap),,5,,
3011480080,421a (25 yr not cap,24,24,386918,206131
3011490018,421a (25 yr not cap,120,120,523161,200209
3011490065,421a (25 yr not cap,,38,555886,279515
3011550016,421a (25 yr not cap,24,24,290509,151036
4001290064,421a (15 yr not cap),,3,,
4001860016,421a (15 yr not cap),,3,,
4002120016,421a (15 yr not cap),,3,,
4002120018,421a (15 yr not cap),,3,,
4002120116,421a (15 yr not cap),,3,,
4002320001,421a (15 yr not cap),,3,,
4002360083,421a (15 yr not cap),,3,,
4002360085,421a (15 yr not cap),,3,,
4003190008,421a (25 yr not cap,,3,,
4003230052,421a (25 yr not cap,,3,,
4003230054,421a (25 yr not cap,,3,,
4003240038,421a (25 yr not cap,,4,,
4003240039,421a (25 yr not cap,,4,,
4003240040,421a (25 yr not cap,,4,,
4003240041,421a (25 yr not cap,,4,,
4003240042,421a (25 yr not cap,,4,,
4003240043,421a (25 yr not cap,,4,,
4003240044,421a (25 yr not cap,,4,,
4003240045,421a (25 yr not cap,,4,,
3011560045,421a (15 yr not cap),36,36,705112,184174
3011780067,421a (15 yr not cap),,24,630864,195101
3012170045,421a (25 yr not cap,10,10,85865,39874
3012170047,421a (25 yr not cap,10,10,42430,16222
4003250004,421a (25 yr not cap,,3,,
4003250005,421a (25 yr not cap,,3,,
4003250006,421a (25 yr not cap,,3,,
4003260024,421a (15 yr not cap),,3,,
3012470011,421a (25 yr not cap,82,82,97097,48116
3012590001,421a (15 yr not cap),63,65,137962,36675
3012950002,421a (15 yr not cap),10,10,118660,59330
3064460041,421a (15 yr not cap),,3,,
3064600184,421a (15 yr not cap),,3,,
3064600185,421a (15 yr not cap),,3,,
3064600284,421a (15 yr not cap),,3,,
3064600285,421a (15 yr not cap),,3,,
3065790052,421a (15 yr not cap),,3,,
3065800017,421a (15 yr not cap),,27,,
3011420085,421a (15 yr not cap),9,9,298372,
3012110075,421a (25 yr not cap,,10,129719,
3012170046,421a (25 yr not cap,10,10,127488,
3012310041,421a (15 yr not cap),,8,112867,
3012310042,421a (15 yr not cap),,8,0,
3012310043,421a (15 yr not cap),,8,0,
3012560011,421a (25 yr not cap,,6,123986,
3013670077,421a (25 yr not cap,8,8,87282,
3013670079,421a (25 yr not cap,8,8,87282,
3013710001,421a (25 yr not cap,,4,71190,
3013710101,421a (25 yr not cap,,4,71190,
3013710102,421a (25 yr not cap,,4,71190,
3013710103,421a (25 yr not cap,,4,71190,
3015890057,421a (25 yr not cap,,8,75000,
3015990028,421a (25 yr not cap,,8,104929,
3015990029,421a (25 yr not cap,,8,104929,
3015990050,421a (25 yr not cap,9,9,116285,
3016000006,421a (25 yr not cap,5,4,115523,
3016010020,421a (25 yr not cap,6,6,85550,
3016010120,421a (25 yr not cap,6,6,62666,
3017040032,421a (25 yr not cap,,3,0,
3013060042,421a (25 yr not cap,,28,71967,17991
3017390006,421a (25 yr not cap,,58,959566,254695
4005900016,421a (15 yr not cap),,3,,
3017540036,421a (25 yr not cap,,19,129007,59343
3017620041,421a (25 yr not cap,,47,19760,5850
3017630024,421a (25 yr not cap,,35,868072,372885
3017680024,421a (25 yr not cap,,13,244500,31854
3017750023,421a (25 yr not cap,14,14,286510,61583
3017750056,421a (25 yr not cap,8,8,5730,1735
3017780032,421a (25 yr not cap,,11,288268,108340
3017780033,421a (25 yr not cap,,12,332943,109433
4005960045,421a (15 yr not cap),,26,,
4005960064,421a (15 yr not cap),,3,,
4005960065,421a (15 yr not cap),,3,,
3018150126,421a (25 yr not cap,,34,556603,177257
4005970086,421a (15 yr not cap),,3,,
3018890055,421a (15 yr not cap),,10,78053,32190
4006030025,421a (15 yr not cap),,3,,
4006030026,421a (15 yr not cap),,3,,
4006030034,421a (15 yr not cap),,3,,
4006040031,421a (15 yr not cap),,3,,
4006050019,421a (15 yr not cap),,3,,
4006060017,421a (15 yr not cap),,3,,
4006060116,421a (15 yr not cap),,3,,
4006060117,421a (15 yr not cap),,3,,
4006080042,421a (15 yr not cap),,4,,
3018890056,421a (15 yr not cap),,10,78053,32190
3018920048,421a (15 yr not cap),,62,33062,6048
3018930002,421a (15 yr not cap),36,36,210197,465600
4006200194,421a (15 yr not cap),,4,,
3018960021,421a (25 yr not cap,,20,92175,607067
3018990038,421a (25 yr not cap,48,48,1.6451e+06,444876
3019000009,421a (15 yr not cap),,19,748183,299468
4006510133,421a (15 yr not cap),,3,,
4006630026,421a (15 yr not cap),,3,,
4006630027,421a (15 yr not cap),,3,,
4006630126,421a (15 yr not cap),,3,,
4006630127,421a (15 yr not cap),,3,,
3065800018,421a (15 yr not cap),,27,,
3065800019,421a (15 yr not cap),,27,,
3065800020,421a (15 yr not cap),,27,,
3065800021,421a (15 yr not cap),,27,,
3065800022,421a (15 yr not cap),,27,,
3066000006,421a (15 yr not cap),,3,,
3066070058,421a (15 yr not cap),,3,,
3066070059,421a (15 yr not cap),,3,,
3066070060,421a (15 yr not cap),,3,,
3067990080,421a (15 yr not cap),,4,,
3068490071,421a (15 yr not cap),,3,,
3068490072,421a (15 yr not cap),,3,,
3068490134,421a (15 yr not cap),,3,,
3068490135,421a (15 yr not cap),,3,,
3068490136,421a (15 yr not cap),,3,,
3068490137,421a (15 yr not cap),,3,,
3068530025,421a (15 yr not cap),,3,,
3068530026,421a (15 yr not cap),,3,,
3068530027,421a (15 yr not cap),,3,,
3017040033,421a (25 yr not cap,,3,0,
3017040034,421a (25 yr not cap,,3,54672,
3017040036,421a (25 yr not cap,6,6,80594,
3017120039,421a (25 yr not cap,16,8,156905,
3017120139,421a (25 yr not cap,,8,120172,
3017430012,421a (25 yr not cap,8,8,96000,
3017430016,421a (25 yr not cap,,8,56910,
3017540017,421a (25 yr not cap,,10,108916,
3017570019,421a (25 yr not cap,1,8,81598,
3017670051,421a (15 yr not cap),,8,96154,
3017710010,421a (25 yr not cap,,8,0,
3017710013,421a (25 yr not cap,7,8,96000,
3017710014,421a (25 yr not cap,7,8,96000,
3017710015,421a (25 yr not cap,7,8,96000,
3017750006,421a (25 yr not cap,,4,54262,
3017820063,421a (25 yr not cap,8,8,85430,
3017880040,421a (25 yr not cap,8,8,108660,
3018020087,421a (25 yr not cap,16,9,48580,
3018020187,421a (25 yr not cap,,8,48580,
3018070008,421a (25 yr not cap,8,8,85559,
3018600016,421a (15 yr not cap),,6,143660,
3018890023,421a (15 yr not cap),10,10,201601,
3018890025,421a (15 yr not cap),7,7,93262,
3018990056,421a (25 yr not cap,,4,162382,
3019000043,421a (25 yr not cap,9,9,155000,
3019000044,421a (25 yr not cap,,9,155000,
3019010020,421a (15 yr not cap),,9,157555,
3019110029,421a (25 yr not cap,,7,44842,
4008090040,421a (15 yr not cap),,3,,
4008090041,421a (15 yr not cap),,3,,
4008090042,421a (15 yr not cap),,3,,
4008090043,421a (15 yr not cap),,3,,
4008090055,421a (15 yr not cap),,3,,
4008090056,421a (15 yr not cap),,3,,
4008090125,421a (15 yr not cap),,3,,
4008090126,421a (15 yr not cap),,3,,
3068730038,421a (15 yr not cap),,3,,
3068730040,421a (15 yr not cap),,3,,
3068740071,421a (15 yr not cap),,3,,
3068740171,421a (15 yr not cap),,3,,
3068780040,421a (15 yr not cap),,3,,
3068780041,421a (15 yr not cap),,3,,
3068780043,421a (15 yr not cap),,3,,
3068890054,421a (15 yr not cap),,3,,
3068890056,421a (15 yr not cap),,3,,
3068970142,421a (15 yr not cap),,3,,
3068970143,421a (15 yr not cap),,3,,
3068970144,421a (15 yr not cap),,3,,
3069000041,421a (15 yr not cap),,3,,
3069100034,421a (15 yr not cap),,3,,
3069100035,421a (15 yr not cap),,3,,
3069100036,421a (15 yr not cap),,3,,
3069130030,421a (15 yr not cap),,3,,
3069140031,421a (15 yr not cap),,3,,
3069140032,421a (15 yr not cap),,3,,
3069170023,421a (15 yr not cap),,3,,
3069170025,421a (15 yr not cap),,3,,
3069240116,421a (15 yr not cap),,3,,
3069240117,421a (15 yr not cap),,3,,
3069240118,421a (15 yr not cap),,3,,
3069240119,421a (15 yr not cap),,3,,
3069400043,421a (15 yr not cap),,3,,
3070750014,421a (15 yr not cap),,3,,
3070750015,421a (15 yr not cap),,3,,
3070750016,421a (15 yr not cap),,3,,
3070960062,421a (15 yr not cap),,3,,
3070960063,421a (15 yr not cap),,3,,
3071450064,421a (15 yr not cap),,3,,
3071450066,421a (15 yr not cap),,3,,
3071490060,421a (15 yr not cap),,3,,
3071490061,421a (15 yr not cap),,3,,
3071600021,421a (25 yr not cap,,3,,
3071600027,421a (15 yr not cap),,3,,
3071610024,421a (15 yr not cap),,3,,
3071610026,421a (15 yr not cap),,3,,
3071620064,421a (15 yr not cap),,3,,
3071620071,421a (15 yr not cap),,3,,
3071620072,421a (15 yr not cap),,3,,
3071620073,421a (15 yr not cap),,3,,
3071670001,421a (15 yr not cap),,3,,
3072330003,421a (15 yr not cap),,3,,
3072330004,421a (15 yr not cap),,3,,
3072330005,421a (15 yr not cap),,3,,
3072330006,421a (15 yr not cap),,3,,
3072330007,421a (15 yr not cap),,3,,
3072330008,421a (15 yr not cap),,3,,
3072330009,421a (15 yr not cap),,3,,
3072330010,421a (15 yr not cap),,3,,
3072640049,421a (15 yr not cap),,24,,
3072980033,421a (15 yr not cap),,0,,
3073260070,421a (15 yr not cap),,3,,
3073430034,421a (15 yr not cap),,3,,
3073430036,421a (15 yr not cap),,3,,
3073640062,421a (15 yr not cap),,4,,
3073980054,421a (15 yr not cap),,3,,
3073980055,421a (15 yr not cap),,3,,
3073980056,421a (15 yr not cap),,3,,
3073980057,421a (15 yr not cap),,3,,
3073990007,421a (15 yr not cap),,3,,
3073990008,421a (15 yr not cap),,3,,
3073990010,421a (15 yr not cap),,3,,
3073990011,421a (15 yr not cap),,3,,
3073990111,421a (15 yr not cap),,3,,
3074110022,421a (15 yr not cap),,3,,
3074110025,421a (15 yr not cap),,3,,
3074370060,421a (15 yr not cap),,3,,
3074370062,421a (15 yr not cap),,3,,
3074370063,421a (15 yr not cap),,3,,
3074370064,421a (15 yr not cap),,3,,
3075630151,421a (15 yr not cap),,3,,
3075640121,421a (15 yr not cap),,3,,
3075640122,421a (15 yr not cap),,3,,
3075640123,421a (15 yr not cap),,3,,
3075710006,421a (25 yr not cap,,2,,
3076170036,421a (15 yr not cap),,3,,
3076170037,421a (15 yr not cap),,3,,
3076170038,421a (15 yr not cap),,3,,
3079930055,421a (15 yr not cap),,3,,
3081130060,421a (15 yr not cap),,3,,
3081130061,421a (15 yr not cap),,3,,
3081130063,421a (15 yr not cap),,3,,
3081640065,421a (15 yr not cap),,3,,
3081640165,421a (15 yr not cap),,3,,
3081870058,421a (15 yr not cap),,3,,
3081870059,421a (15 yr not cap),,3,,
3081900039,421a (25 yr not cap,,2,,
3081900050,421a (25 yr not cap,,2,,
3082020065,421a (15 yr not cap),,3,,
3082020066,421a (15 yr not cap),,3,,
3019410041,421a (25 yr not cap,,5,0,
3019490026,421a (25 yr not cap,,6,122408,
3019500039,421a (25 yr not cap,7,7,65408,
3019140035,421a (25 yr not cap,,18,525460,163800
3019140036,421a (25 yr not cap,,18,1.05092e+06,327600
3019140135,421a (25 yr not cap,,18,1.05092e+06,327600
3019250042,421a (25 yr not cap,27,27,421329,248210
3019490027,421a (15 yr not cap),24,24,688860,280350
4011970030,421a (15 yr not cap),,3,,
4011970031,421a (15 yr not cap),,3,,
4011970065,421a (15 yr not cap),,3,,
4011970066,421a (15 yr not cap),,3,,
4011970067,421a (15 yr not cap),,3,,
4011970131,421a (15 yr not cap),,3,,
4012080029,421a (15 yr not cap),,3,,
4012140026,421a (15 yr not cap),,3,,
4012140028,421a (15 yr not cap),,3,,
4012140080,421a (15 yr not cap),,3,,
4012140082,421a (15 yr not cap),,3,,
4012140083,421a (15 yr not cap),,3,,
4012150028,421a (15 yr not cap),,3,,
3019650042,421a (15 yr not cap),30,31,821782,203383
4012270034,421a (15 yr not cap),,3,,
4012270035,421a (15 yr not cap),,3,,
3082130048,421a (15 yr not cap),,3,,
4003400027,421a (15 yr not cap),,3,,
4003400028,421a (15 yr not cap),,3,,
4003870022,421a (15 yr not cap),,3,,
4005190024,421a (15 yr not cap),,3,,
4005190035,421a (15 yr not cap),,3,,
4005400023,421a (25 yr not cap,,3,,
4005660025,421a (15 yr not cap),,3,,
4005660026,421a (15 yr not cap),,3,,
4005660027,421a (15 yr not cap),,3,,
4005660028,421a (15 yr not cap),,3,,
4005720125,421a (15 yr not cap),,4,,
4006630128,421a (15 yr not cap),,3,,
4006920012,421a (15 yr not cap),,4,,
4007090050,421a (15 yr not cap),,3,,
4007150023,421a (15 yr not cap),,3,,
4007150053,421a (15 yr not cap),,3,,
4007150069,421a (15 yr not cap),,3,,
4007150070,421a (15 yr not cap),,3,,
4007150124,421a (15 yr not cap),,3,,
4007150125,421a (15 yr not cap),,3,,
4007240024,421a (15 yr not cap),,5,,
4007420022,421a (15 yr not cap),,3,,
4007420023,421a (15 yr not cap),,3,,
4007420024,421a (15 yr not cap),,3,,
4007420025,421a (15 yr not cap),,3,,
4007580029,421a (15 yr not cap),,3,,
4007810047,421a (15 yr not cap),,3,,
4007810049,421a (15 yr not cap),,3,,
4007810146,421a (15 yr not cap),,3,,
4007840021,421a (15 yr not cap),,3,,
4007870014,421a (15 yr not cap),,3,,
4007870064,421a (15 yr not cap),,3,,
4007950062,421a (15 yr not cap),,5,,
4008030013,421a (15 yr not cap),,3,,
4008030014,421a (15 yr not cap),,3,,
4008030114,421a (15 yr not cap),,3,,
4008040031,421a (15 yr not cap),,3,,
4008050137,421a (15 yr not cap),,3,,
4008090024,421a (15 yr not cap),,3,,
4008090028,421a (15 yr not cap),,3,,
4008090030,421a (15 yr not cap),,3,,
4008090127,421a (15 yr not cap),,3,,
4008090128,421a (15 yr not cap),,3,,
4008090138,421a (15 yr not cap),,3,,
4008090148,421a (15 yr not cap),,3,,
4008090158,421a (15 yr not cap),,3,,
4008100033,421a (15 yr not cap),,3,,
4008100034,421a (15 yr not cap),,3,,
4008100035,421a (15 yr not cap),,3,,
4008100036,421a (15 yr not cap),,3,,
4008100038,421a (15 yr not cap),,3,,
4008100039,421a (15 yr not cap),,3,,
4008100040,421a (15 yr not cap),,3,,
4008110001,421a (25 yr not cap,,72,,
4008390030,421a (15 yr not cap),,25,,
4008390031,421a (15 yr not cap),,25,,
4008430046,421a (15 yr not cap),,4,,
4008430047,421a (15 yr not cap),,4,,
4008450015,421a (15 yr not cap),,5,,
4008520060,421a (15 yr not cap),,4,,
4008840035,421a (15 yr not cap),,3,,
4008840036,421a (15 yr not cap),,3,,
3019500052,421a (25 yr not cap,8,8,68340,
3019500053,421a (25 yr not cap,8,8,68340,
3019660013,421a (15 yr not cap),,10,187880,
3019700034,421a (25 yr not cap,,6,77392,
3019660004,421a (15 yr not cap),16,16,364800,124834
3019660042,421a (15 yr not cap),,9,7720,1392
3019670048,421a (15 yr not cap),,12,310582,87980
3019700013,421a (15 yr not cap),21,21,28200,8750
3019710055,421a (25 yr not cap,,10,114729,62686
3019740001,421a (15 yr not cap),28,28,110323,63987
3019740002,421a (15 yr not cap),,28,221157,128271
3019780029,421a (15 yr not cap),,22,462882,238504
3019930003,421a (15 yr not cap),,30,449946,194472
3019970028,421a (25 yr not cap,,93,1.116e+06,334800
3020100021,421a (15 yr not cap),14,14,438479,176258
4014880039,421a (25 yr not cap,,3,,
3020450053,421a (15 yr not cap),25,25,446383,331623
4014940048,421a (25 yr not cap,,4,,
4014940049,421a (25 yr not cap,,4,,
4014940051,421a (25 yr not cap,,4,,
3020490002,421a (15 yr not cap),630,631,165248,28672
3020610101,421a (15 yr not cap),95,95,2.32e+06,951199
4014970068,421a (25 yr not cap,,4,,
4015020036,421a (25 yr not cap,,3,,
4015030074,421a (25 yr not cap,,4,,
4015030075,421a (25 yr not cap,,4,,
3020940010,421a (25 yr not cap,365,369,1.06589e+07,3.79432e+06
3021310008,421a (15 yr not cap),40,40,938895,319046
4008880012,421a (25 yr not cap,,3,,
4008880013,421a (25 yr not cap,,3,,
4009000009,421a (25 yr not cap,,3,,
4009000010,421a (25 yr not cap,,3,,
4009000043,421a (25 yr not cap,,3,,
4009000044,421a (25 yr not cap,,3,,
4009000046,421a (25 yr not cap,,3,,
4009000052,421a (25 yr not cap,,3,,
4009020018,421a (25 yr not cap,,3,,
4009030033,421a (25 yr not cap,,3,,
4009030034,421a (25 yr not cap,,3,,
4009030035,421a (25 yr not cap,,3,,
4009030036,421a (25 yr not cap,,3,,
4009030037,421a (25 yr not cap,,3,,
4009140005,421a (25 yr not cap,,28,,
4009140006,421a (25 yr not cap,,9,,
4009140013,421a (25 yr not cap,,3,,
4009140014,421a (25 yr not cap,,3,,
4009140101,421a (25 yr not cap,,4,,
4009140113,421a (25 yr not cap,,3,,
4009140114,421a (25 yr not cap,,3,,
4009420058,421a (15 yr not cap),,3,,
4009420059,421a (15 yr not cap),,3,,
4009430016,421a (15 yr not cap),,3,,
4009430017,421a (15 yr not cap),,3,,
4009430019,421a (15 yr not cap),,3,,
4009430021,421a (15 yr not cap),,3,,
4009430023,421a (15 yr not cap),,3,,
4009430024,421a (15 yr not cap),,3,,
4009430025,421a (15 yr not cap),,3,,
4009430026,421a (15 yr not cap),,3,,
4009430028,421a (15 yr not cap),,3,,
4009430030,421a (15 yr not cap),,3,,
4009450003,421a (15 yr not cap),,3,,
4009450004,421a (15 yr not cap),,3,,
4009450005,421a (15 yr not cap),,3,,
4009450006,421a (15 yr not cap),,3,,
4009450007,421a (15 yr not cap),,3,,
4009670023,421a (15 yr not cap),,3,,
4009700057,421a (15 yr not cap),,3,,
4010330031,421a (25 yr not cap,,3,,
4010580003,421a (25 yr not cap,,3,,
4010580103,421a (25 yr not cap,,3,,
4011010025,421a (25 yr not cap,,3,,
4011290046,421a (25 yr not cap,,3,,
4011290047,421a (25 yr not cap,,3,,
4011350039,421a (15 yr not cap),,3,,
4011350041,421a (15 yr not cap),,3,,
4011350042,421a (15 yr not cap),,3,,
4011350043,421a (15 yr not cap),,3,,
4011350044,421a (15 yr not cap),,3,,
4011350144,421a (15 yr not cap),,3,,
4011570075,421a (15 yr not cap),,3,,
4011570077,421a (15 yr not cap),,3,,
4011590025,421a (15 yr not cap),,3,,
4011590026,421a (15 yr not cap),,3,,
4011590028,421a (15 yr not cap),,3,,
4011590029,421a (15 yr not cap),,3,,
4011590030,421a (15 yr not cap),,3,,
4011590032,421a (15 yr not cap),,3,,
4011600087,421a (15 yr not cap),,3,,
4011600088,421a (15 yr not cap),,3,,
4011820023,421a (15 yr not cap),,3,,
4011820024,421a (15 yr not cap),,3,,
4011830012,421a (15 yr not cap),,3,,
4011830013,421a (15 yr not cap),,3,,
4011870001,421a (15 yr not cap),,3,,
4011870003,421a (15 yr not cap),,3,,
4011870005,421a (15 yr not cap),,3,,
4011870007,421a (15 yr not cap),,3,,
4011950062,421a (15 yr not cap),,3,,
4011950065,421a (15 yr not cap),,3,,
4011950066,421a (15 yr not cap),,3,,
4011950070,421a (15 yr not cap),,3,,
4011970025,421a (15 yr not cap),,3,,
4011970027,421a (15 yr not cap),,3,,
4011970028,421a (15 yr not cap),,3,,
4012290084,421a (15 yr not cap),,5,,
4012560044,421a (25 yr not cap,,3,,
4012560048,421a (25 yr not cap,,3,,
4012560050,421a (25 yr not cap,,3,,
4012560054,421a (25 yr not cap,,3,,
4012560056,421a (25 yr not cap,,3,,
3021330016,421a (25 yr not cap,,6,72000,
3021330017,421a (25 yr not cap,,6,77566,
3021330018,421a (25 yr not cap,,6,77566,
